% # columns="iter, evals, sigma, 0, fitness, xbest" seed=911568, Mon Sep  1 22:42:14 2025, <python>{}</python>
1 9 0.23553003076450987 0 -246.4316719766407 0.3164320489742292 0.49616244823968036 0.5064420350261868 0.934956780895565 0.30051844225054436 0.9047827961603799 0.45360001507986775
2 18 0.22330453422151417 0 -204.12570114701458 0.24744402665661414 0.41982179734401015 0.6173232135063471 0.8486481036020422 0.5702441673841985 0.7096671692749272 0.5974253285864002
3 27 0.20634674885752696 0 -232.12893054595673 0.1753983454962526 0.6233558079215631 0.7644600327673661 0.634024955320164 0.5086724368589016 0.6829329839773068 0.3764609816731001
4 36 0.19364804909589656 0 -246.5691185894333 0.3039537606591563 0.7460495946254746 0.6978658921415478 0.7712083786001898 0.28521657361118485 0.8979197714221356 0.4355457974619239
5 45 0.1918464083966136 0 -306.7885872535203 0.29667986252216805 0.6077005471245829 0.6020135894046416 0.7012122567260336 0.3538686306027048 0.8212478444628658 0.0949716976710328
6 54 0.18961305460905648 0 -283.0889349281636 0.24051083977079568 0.45289199950970976 0.48214862219713156 0.7002644670179349 0.5686237388572056 0.6228121294603306 0.05268967987246037
7 63 0.21171851193350585 0 -341.9512478814842 0.0001163786338320718 0.7235445555058609 0.43346688411897244 0.348489664494885 0.7361484033222625 0.6921307658797505 0.00012705908407193746
8 72 0.24611225810074316 0 -410.50826832341465 0.2130789323225471 0.9183834840335285 0.846933282116092 0.666547759797367 0.9999239987550635 0.7801719877329638 0.008501950324953829
9 81 0.25166230294695274 0 -370.30376118887165 0.10289555575209114 0.6107116821926307 0.5987664595471718 0.31981778826996476 0.8641907511051495 0.7726509442115094 0.08392138626780178
10 90 0.24348219838816076 0 -346.57129042956 0.30218527835141684 0.7746802604671315 0.2869827954432443 0.2456470175497398 0.7660586392485209 0.7466608609039928 0.08652968390080057
11 99 0.22979837689374433 0 -402.2787031585876 0.11480707848893032 0.6948897731847005 0.40239732391183614 0.5772589964555235 0.8926187295725339 0.8003446878726235 0.0018523673147381775
12 108 0.21317225491488842 0 -372.26931422445745 0.02808451688225121 0.7302812155797053 0.8541992252091366 0.5698413462990527 0.9975335940979714 0.7020340528830684 0.062281925441008495
13 117 0.2019239249506248 0 -358.42573167234036 0.07167713233649822 0.47337087584345316 0.5850594878866532 0.4697568633586748 0.9907809906497316 0.7507185002585453 0.19050867061743348
14 126 0.18363828252111317 0 -370.10860256672277 0.19552071972441004 0.5399842414369052 0.649096054432868 0.40000528747169983 0.9140427573880784 0.8037167676977404 0.1610067626851296
15 135 0.16500705205480787 0 -362.52289712665885 0.21074176221061514 0.7440538958523906 0.41334876746462546 0.3524484777463869 0.8220796832377201 0.7295642589628409 0.025266869076339724
16 144 0.15823483984433637 0 -390.6940927909003 0.1113681847499483 0.7109352431595658 0.3933161643113251 0.3454468596520466 0.8910631936634283 0.8023271588953796 0.05436318775639318
17 153 0.15443215733437557 0 -415.4501534377755 0.10625113053755392 0.7982183507208326 0.3890171383891655 0.33089217295151385 0.9935410059624162 0.8090465913621031 0.024637468118731992
18 162 0.1419290839330712 0 -403.4915741643005 0.1461945583097644 0.7348461074571513 0.4459773620728047 0.31962395305660585 0.9906938915030375 0.7578421034143327 1.2974919895290633e-06
19 171 0.12989572155409587 0 -419.38573203054807 0.0029653170768512323 0.8537797920726856 0.4035489928318293 0.2589509301546207 0.992087347114312 0.8051846415373806 0.0013463297456071794
20 180 0.12803798244962414 0 -397.3754861514175 0.01622312273330688 0.7958387862976551 0.19811748885787894 0.19408130248279526 0.9996064370792377 0.7632865522770793 0.04117536026284196
21 189 0.11804545634414663 0 -406.22781740382334 0.047931924665918 0.7594565419207555 0.257410263931165 0.3085814373108007 0.9591074762327889 0.7859635967156824 0.008237071861696477
22 198 0.10898426745317791 0 -401.1687923319808 0.058062447217945956 0.7619992689913475 0.21869317349638437 0.163568955880721 0.9477327529284838 0.774564324401143 0.005905358221548294
23 207 0.09689937818801637 0 -403.9625461265934 0.0763880337664738 0.8777410282785352 0.2524936778129485 0.10598951305356295 0.9999736433214637 0.7569927567236975 0.0029960250484127597
24 216 0.09333272853639508 0 -398.8359800837397 0.01292000327144461 0.9592870846888077 0.1276395803781039 0.20740676634460875 0.9349565512745722 0.79183499213512 0.03290330331615844
25 225 0.08564217193901519 0 -390.2189969446814 7.082684053151455e-05 0.7860942645598835 0.18946597036889742 0.22484079234878462 0.9404613077484145 0.742270641154453 0.0011521614836814149
26 234 0.08564160858944604 0 -413.19543193935516 0.016196622836710948 0.9028060563300274 0.07815118020121822 0.3115102031043836 0.9755565368160313 0.7966607480616265 0.0046306328244641376
27 243 0.08181848709131677 0 -404.32432560979333 0.004146357820056372 0.8255403119867566 0.1730779255520896 0.3625540629583026 0.9857850714104128 0.7667795867971384 0.006303204832161415
28 252 0.07578798033486576 0 -401.8634317633533 0.04935676668277743 0.7773678715927543 0.16570858990637982 0.3430986885401455 0.977190318325183 0.7669874395108424 0.011631396113598478
29 261 0.07186491222935223 0 -407.45855675640723 0.003393890484554442 0.7665527210893015 0.18047814285000136 0.3122491598931928 0.998933087358291 0.771203280313371 0.007979551493418452
30 270 0.06880638319804844 0 -413.2582616863698 0.020332628659947533 0.7850106063673118 0.23679489166692663 0.39134082874850257 0.9794377061790093 0.7925106613832121 0.000895686945636401
31 279 0.07123122585316562 0 -416.1388845991865 0.017324078855785664 0.7698783273422712 0.26920121063911634 0.41650569146221694 0.9624510314455578 0.8137176254245428 0.007976795989015512
32 288 0.06819111155037615 0 -411.4676680837662 0.022519174450630484 0.6938030536067106 0.2968544446555284 0.41882914218514516 0.9949690557856304 0.7907947062473959 0.016495825794485185
33 297 0.06909385547305077 0 -424.2747827750158 0.0007930798774795759 0.7205694617844567 0.3794462412140182 0.4033957624561609 0.9853238951951774 0.8218172635214296 5.544834210202213e-11
34 306 0.07932998665465317 0 -423.8042118742639 0.02993233186512072 0.7578885722088307 0.4842946927078747 0.311640328664141 0.9917081847771879 0.8182304820444698 0.0010373136661398373
35 315 0.0947133519042546 0 -426.1250966749582 0.0009497247137059249 0.7222599517794773 0.48519417194688397 0.44669672603571775 0.9999161699597365 0.8304364119557542 0.01388851350380998
36 324 0.1041830314488961 0 -430.69808058981823 0.018836106954009214 0.8367375143922063 0.6339822486181936 0.29043938474267805 0.9911918734666331 0.838504623548193 0.0005023147095160351
37 333 0.09980971110405375 0 -413.83320021028584 0.029237855812691168 0.7885889065623759 0.4902777041067144 0.3267649521745666 0.9998874324996674 0.7946056501896716 0.015060694917722502
38 342 0.08785474350934237 0 -422.3529394078231 0.011340738142798509 0.7919860872428017 0.5166387115509858 0.2896720469891152 0.9990599713701709 0.8109665709555618 0.0016066149259443595
39 351 0.081749367686835 0 -424.7692142210648 0.004758918500130369 0.6754905533344396 0.5938941649019659 0.48370559730097873 0.9688003565988748 0.8310286001016648 0.00027470195231883753
40 360 0.08330087064379842 0 -423.9279932717065 0.08447082175152931 0.6572000036640917 0.6688626111279945 0.5145621159148526 0.9884284947676543 0.8300508761299832 0.0151510370223923
41 369 0.07739719323895843 0 -428.0739724419618 0.01229963499804203 0.6662188078602753 0.6672914016950511 0.440366444740537 0.9930095173500969 0.8363184577813564 0.009549858802327667
42 378 0.0710719374389839 0 -431.4544835869073 0.05604548622032332 0.7802126500927489 0.7383932458773702 0.3990241245242323 0.9998341141124568 0.837429343950557 0.0013986737715765635
43 387 0.06911467845164573 0 -426.8351301268701 0.00038240490208329547 0.7497971954158151 0.6555714239459646 0.35424381329666593 0.9623690912236125 0.8438198454246879 0.005543040970481278
44 396 0.07703044055256043 0 -427.0892178811481 0.03697237588935956 0.67645897419555 0.8754261263197994 0.35979108438593616 0.96035095213962 0.8439025666061335 0.0032976388184748173
45 405 0.07624401394063131 0 -433.0193538081283 0.0069802830338560225 0.6539074315999422 0.8170849873535233 0.4080394928951818 0.9991859573837544 0.842245081158635 0.0012355546491236906
46 414 0.07097541908673902 0 -423.8122571886332 0.0010717376089461074 0.7970555088616218 0.7248993069028166 0.3270893725969048 0.9981005750295883 0.8224721217445953 0.011202399960373062
47 423 0.06804259675958886 0 -424.51480532839406 0.0064530311549824545 0.7032170374346142 0.7258705863359548 0.44081394297522 0.9755840071529115 0.8272171055775891 0.00033660883242802957
48 432 0.06386683632583567 0 -428.01792350075317 0.0220816292539606 0.6819550456842387 0.815221192223991 0.5068289314402559 0.9815071526769359 0.8407463452669679 0.008601412513938101
49 441 0.0628748253075534 0 -427.5133215847713 0.010877854251285552 0.7574645280527426 0.7385539788764584 0.438475631500779 0.9858175096875781 0.8336204288104738 0.003457383715119068
50 450 0.06330459075831861 0 -431.10845825292364 0.032741822241102246 0.7313593174535957 0.8066448914866515 0.4614926154116038 0.9916414851165882 0.8400262198926597 0.0012227743329633577
51 459 0.054453511328679524 0 -429.721840089172 0.05233794574528838 0.8041798054394328 0.7893053623968457 0.2899940533310255 0.9968400052921268 0.8326760782888696 1.809418195187124e-07
52 468 0.052590684163334706 0 -429.6354965044109 0.0027382295177815932 0.6696834078448348 0.7042232032145495 0.5660507023972303 0.9990127454872871 0.8315449875110942 0.00016691296677555373
53 477 0.05004506855597882 0 -425.7291223248472 0.007650954983648303 0.6961661192893894 0.7319428648782377 0.5206862394611765 0.9842298873396877 0.8338006928819327 0.010162985465506189
